instrumentalness,acousticness,valence,loudness,danceability,track,artist,target,mode_0,mode_1
2.05e-06,0.555,0.37799999999999995,-8.162,0.326,Llanto De Luna,Tito Rodriguez,0,1,0
0.0,0.531,0.9179999999999999,-7.442,0.563,Hey Little Cobra,The Rip Chords,1,0,1
0.00434,0.805,0.425,-8.581,0.512,Rowdy,Clint Eastwood,0,0,1
0.000325,0.521,0.523,-7.506,0.483,From The Bottom Of My Heart (I Love You),The Moody Blues,1,0,1
0.00011100000000000001,0.295,0.86,-9.506,0.496,It Won't Be Wrong,The Byrds,1,0,1
0.0,0.35200000000000004,0.637,-9.786,0.552,California Dreamin',The Mamas & The Papas,1,1,0
0.0,0.825,0.217,-17.021,0.38,Point Of No Return,Adam Wade,1,0,1
0.0,0.8109999999999999,0.7829999999999999,-13.757,0.593,Remember When,Wayne Newton,1,0,1
0.0,0.59,0.731,-6.502000000000001,0.475,That Old Black Magic,Bobby Rydell,1,0,1
0.0,0.7170000000000001,0.562,-8.021,0.589,Sunday For Tea,Peter And Gordon,1,0,1
0.0,0.773,0.7070000000000001,-14.449000000000002,0.503,Puñalada Trapera,Amalia Mendoza,0,0,1
0.000162,0.951,0.23600000000000002,-6.537999999999999,0.222,Eternally,The Chantels,1,0,1
4.4200000000000004e-05,0.65,0.794,-3.012,0.461,Young And In Love,Chris Crosby,1,0,1
0.0,0.6709999999999999,0.426,-13.694,0.38,Acompáñame,Enrique Guzman,0,1,0
0.762,0.649,0.21899999999999997,-12.165,0.34,Bataille de Zaccar,André Hossein,0,0,1
0.9620000000000001,0.423,0.768,-10.831,0.5529999999999999,3rd Man Theme,Herb Alpert & The Tijuana Brass,1,1,0
0.0,0.6459999999999999,0.9229999999999999,-7.377000000000001,0.708,Saturday Night At The Movies,The Drifters,1,0,1
0.6859999999999999,0.8640000000000001,0.0349,-20.215999999999998,0.258,Music for Percussion (Nos. 8 - 13),Laurie Johnson,0,0,1
0.34299999999999997,0.9740000000000001,0.209,-24.695999999999998,0.445,Dorme Dorme Menininha,Sérgio Ricardo,0,0,1
0.0,0.371,0.7440000000000001,-8.676,0.604,"Bill Bailey, Won't You Please Come Home",Ella Fitzgerald,1,1,0
0.0096,0.502,0.685,-7.655,0.43200000000000005,Total Blues,Francy Boland,0,1,0
0.8859999999999999,0.877,0.313,-17.114,0.105,All I Have To Do Is Take A Bite Of Your Apple?,Jerry Goldsmith,0,1,0
0.8590000000000001,0.7759999999999999,0.387,-16.715,0.47200000000000003,The Drum Thing,John Coltrane Quartet,0,1,0
2.2800000000000002e-05,0.943,0.223,-20.971999999999998,0.377,"Madama Butterfly, Act II: Povera Butterfly (Suzuki, Sharpless, Butterfly)",Giacomo Puccini,0,0,1
0.008620000000000001,0.665,0.429,-14.743,0.408,Come Back Silly Girl,The Lettermen,1,0,1
0.0007559999999999999,0.154,0.866,-14.235,0.725,Bring It On Home To Me,Eddie Floyd,1,0,1
0.9009999999999999,0.191,0.919,-14.780999999999999,0.40700000000000003,Foggy Mountain Breakdown,Flatt & Scruggs,1,0,1
0.00953,0.98,0.0549,-19.283,0.247,"Rigoletto [Acts II & III]: V'ho ingannato....Lassù in cielo (Gilda, Rigoletto)",Giuseppe Verdi,0,1,0
0.0012699999999999999,0.935,0.91,-11.057,0.45,Orupoo Orupoo,P. Susheela,0,1,0
0.0,0.401,0.633,-9.533999999999999,0.318,Tonight's The Night,Solomon Burke,1,0,1
4.91e-06,0.36,0.618,-9.242,0.518,Carolina,Chico Buarque,0,0,1
6.15e-06,0.9640000000000001,0.0905,-19.82,0.335,La fille du régiment / Act 1: Sacré nom d'une pipe!,Gaetano Donizetti,0,0,1
0.0,0.304,0.92,-3.045,0.662,31 Flavors,The Shirelles,1,0,1
0.000126,0.574,0.496,-8.955,0.536,Brooklyn Roads,Neil Diamond,1,0,1
0.0,0.256,0.649,-10.304,0.51,Daydream Believer,The Monkees,1,0,1
3.34e-06,0.48100000000000004,0.7490000000000001,-9.394,0.71,Mame,Herb Alpert & The Tijuana Brass,1,1,0
0.391,0.895,0.0767,-20.115,0.204,Maily's Abduction,Jerry Goldsmith,0,0,1
0.00842,0.0715,0.8690000000000001,-4.158,0.589,Come On And See Me,Tammi Terrell,1,0,1
0.8959999999999999,0.555,0.5720000000000001,-15.91,0.746,Soul Serenade,Willie Mitchell,1,0,1
0.445,0.938,0.425,-9.19,0.541,Doggin' Around,Jackie Wilson,1,0,1
5.44e-06,0.136,0.6,-6.02,0.629,I Got You Babe,Sonny & Cher,1,0,1
6.56e-05,0.847,0.522,-13.569,0.688,My Lover's Prayer,Otis Redding,1,0,1
0.0338,0.982,0.446,-11.173,0.40299999999999997,Joy to the World - Remastered 1997,George Frideric Handel,0,0,1
0.0,0.626,0.72,-12.547,0.598,Monster Jerk,Don Hinson & The Rigamorticians,0,0,1
1.82e-05,0.89,0.34299999999999997,-13.279000000000002,0.636,La Luna Siempre Es Muy Linda,Victor Jara,0,0,1
0.0,0.701,0.711,-10.02,0.473,You Don't Own Me,Lesley Gore,1,0,1
1.4999999999999999e-05,0.0856,0.965,-9.841000000000001,0.6409999999999999,Pop Pop Pop - Pie,The Sherrys,1,0,1
0.225,0.292,0.387,-10.581,0.529,Over Under Sideways Down,The Yardbirds,1,0,1
0.0,0.44,0.831,-10.66,0.5479999999999999,"Jane, Jane, Jane",The Kingston Trio,1,0,1
3.24e-06,0.8059999999999999,0.89,-9.295,0.757,Little Red Rented Rowboat,Joe Dowell,1,0,1
0.0,0.706,0.855,-8.167,0.7190000000000001,Gravy (With Some Cyanide),John Zacherle,0,0,1
0.00318,0.992,0.752,-5.994,0.526,Ennai Padavaithavan Oruvan,P. Susheela,0,0,1
0.0,0.0102,0.907,-8.887,0.607,At The Scene,The Dave Clark Five,1,0,1
0.48700000000000004,0.9690000000000001,0.294,-31.131,0.423,El Testament d'Amelia,Traditional,0,0,1
0.0,0.14800000000000002,0.862,-13.79,0.6409999999999999,Men Are Gettin' Scarce,Joe Tex,1,0,1
0.0,0.504,0.7090000000000001,-6.638999999999999,0.496,No Good To Cry,The Wildweeds,1,1,0
0.000758,0.319,0.91,-10.505999999999998,0.585,Tone the Bell Easy,Harry Belafonte,0,0,1
2.3100000000000002e-05,0.605,0.687,-20.756,0.7659999999999999,Hold Me Tight,Johnny Nash,1,1,0
8.71e-06,0.972,0.298,-16.15,0.401,"Der Waffenschmied: Akt I - ""Bringt eilig Hut und Mantel mir!""",Staatskapelle Berlin,0,0,1
0.00015,0.8440000000000001,0.9,-9.193,0.7340000000000001,Guantanamera,Celia Cruz,0,0,1
0.508,0.794,0.249,-10.819,0.531,Bataille,André Hossein,0,1,0
0.026000000000000002,0.212,0.49,-8.22,0.6509999999999999,Penny Lane,The Beatles,1,0,1
0.0,0.31,0.7340000000000001,-5.925,0.32299999999999995,Try A Little Kindness,Glen Campbell,1,0,1
0.0037700000000000003,0.772,0.9009999999999999,-11.172,0.685,Ling-Ting-Tong,Buddy Knox,1,0,1
4.93e-05,0.00015,0.0912,-22.963,0.18,For As Long As We Need You,Maurice Jarre,0,1,0
0.0,0.121,0.37799999999999995,-14.939,0.418,How Could I Be Such A Fool,Frank Zappa,0,0,1
7.890000000000001e-05,0.8140000000000001,0.513,-22.528000000000002,0.743,O World / Morning Worship / Prophet,Mark Van Doren,0,0,1
0.000796,0.925,0.672,-17.335,0.48,"Rigoletto [Acts II & III]: Un dì, se ben rammentomi (Duke, Gilda, Maddalena, Rigoletto)",Giuseppe Verdi,0,0,1
0.435,0.821,0.213,-13.422,0.361,"Lara's Theme from ""Dr. Zhivago""",Roger Williams,1,0,1
0.0118,0.9309999999999999,0.0798,-17.667,0.27,Tosca (Sung in German): Act I: Ha! Das gelang mir! (Angelotti),Giacomo Puccini,0,0,1
0.0,0.674,0.56,-21.671,0.66,Sprit's Song,Louise Bogan,0,0,1
1.74e-06,0.609,0.865,-11.467,0.715,Testify (I Wonna),Johnnie Taylor,1,0,1
0.0,0.596,0.672,-8.872,0.402,There's No Living Without Your Loving,Peter And Gordon,1,0,1
0.8009999999999999,0.9209999999999999,0.726,-11.050999999999998,0.6459999999999999,Blue Moon,The Ventures,1,1,0
0.0,0.212,0.778,-11.185,0.511,You've Made Me So Very Happy,Brenda Holloway,1,0,1
6.900000000000001e-06,0.8140000000000001,0.27699999999999997,-21.525,0.326,She's A Lady,John Sebastian,1,1,0
0.000176,0.69,0.128,-10.076,0.27399999999999997,If I Ruled The World,Tony Bennett,1,0,1
0.0,0.27899999999999997,0.9490000000000001,-5.596,0.6920000000000001,"I'm Henry VIII, I Am",Herman's Hermits,1,0,1
0.701,0.423,0.9470000000000001,-8.814,0.725,Little Queenie,Bill Black's Combo,1,0,1
0.0,0.29,0.8270000000000001,-7.787000000000001,0.583,Sleepy Joe,Herman's Hermits,1,0,1
0.0,0.9590000000000001,0.218,-27.787,0.40299999999999997,"Carmen: Act II - ""Sag, wen erwartest du?""",Leipzig Radio Symphony Orchestra,0,0,1
0.102,0.122,0.387,-7.2620000000000005,0.312,Mis Blues,Krokodil,0,0,1
3.83e-06,0.0784,0.96,-6.86,0.627,Shake A Tail Feather,James & Bobby Purify,1,0,1
3.5600000000000005e-05,0.512,0.899,-12.203,0.754,Mickey's Son And Daughter - 2007 Remastered Version,The Bonzo Dog Band,0,1,0
0.8690000000000001,0.0112,0.8059999999999999,-10.104,0.23800000000000002,All Green,Xhol Caravan,0,0,1
0.0,0.637,0.92,-13.96,0.617,Gee,The Pixies Three,1,0,1
0.0,0.7170000000000001,0.88,-7.06,0.654,Help Yourself (To All Of My Lovin'),James & Bobby Purify,1,1,0
0.0,0.742,0.242,-11.065999999999999,0.435,Viva Mi Desgracia,Vicente Fernández,0,0,1
0.862,0.78,0.0394,-11.288,0.272,Saladino 7,Angelo Francesco Lavagnino,0,0,1
0.0018899999999999998,0.9440000000000001,0.6920000000000001,-14.325999999999999,0.408,Ahir (Diguem No). Bis - En Directe,Raimon,0,0,1
2.26e-05,0.96,0.322,-15.960999999999999,0.507,"L'Elisir d'amore, 'Elixir of Love' (1988 Digital Remaster), Act I: Signor sargente",Gaetano Donizetti,0,0,1
0.927,0.883,0.927,-17.903,0.625,Phonograph,Jerry Goldsmith,0,0,1
0.282,0.725,0.498,-14.285,0.39299999999999996,She Comes Running - 2007 Remaster,Lee Hazlewood,0,0,1
0.00147,0.00727,0.821,-10.857000000000001,0.802,Dizzy,Tommy Roe,1,0,1
0.145,0.919,0.28,-9.295,0.311,When I Fall In Love,Etta Jones,1,0,1
0.000364,0.312,0.488,-10.865,0.376,Autumn's Child - Mono,Captain Beefheart & His Magic Band,0,1,0
0.0008230000000000001,0.9620000000000001,0.226,-8.776,0.187,Climb Ev'ry Mountain,Tony Bennett,1,0,1
0.965,0.991,0.303,-26.888,0.429,First Warning #2,Jerry Goldsmith,0,1,0
0.32299999999999995,0.782,0.852,-7.524,0.726,Cleo's Mood,Jr. Walker & The All Stars,1,1,0
0.0,0.762,0.6629999999999999,-6.096,0.475,Cantando,Vicente Fernández,0,0,1
0.0,0.139,0.943,-7.109,0.66,Loddy Lo,Chubby Checker,1,0,1
0.00018899999999999999,0.7240000000000001,0.725,-10.922,0.546,"Well, I Told You",The Chantels,1,1,0
0.0,0.359,0.643,-5.597,0.515,Hey! Baby,Bruce Channel,1,0,1
2.8899999999999998e-05,0.835,0.691,-9.709,0.654,El Paso,Marty Robbins,1,0,1
7.36e-06,0.8490000000000001,0.385,-14.297,0.321,Delia,Harry Belafonte,0,0,1
0.353,0.966,0.627,-14.24,0.382,Billie Baby,Lloyd Price,1,0,1
1.51e-06,0.7490000000000001,0.779,-7.34,0.429,He Don't Really Love You,The Delfonics,1,0,1
0.0,0.57,0.629,-13.547,0.513,You Send Me,Aretha Franklin,1,0,1
0.0,0.397,0.695,-14.690999999999999,0.599,You're Looking Good,Dee Clark,1,1,0
0.0,0.0806,0.609,-8.546,0.467,John the Revelator,Harry Belafonte,0,0,1
0.0974,0.0216,0.45899999999999996,-7.952999999999999,0.614,Heart Love,Albert Ayler,0,0,1
0.0,0.49200000000000005,0.595,-13.405999999999999,0.47600000000000003,I Love You More And More Every Day,Al Martino,1,0,1
0.0736,0.995,0.252,-4.989,0.245,Ninna Nanna per Adulteri - Version 2,Ennio Morricone,0,0,1
0.0028,0.758,0.0749,-28.456,0.424,Desperado - Intro lenta tensiva,Gianni Ferrio,0,1,0
0.507,0.667,0.161,-13.212,0.39899999999999997,"Space - Live At The Jazz Workshop, Boston/1967",Gábor Szabó,0,1,0
0.000735,0.609,0.8959999999999999,-9.509,0.42700000000000005,I Love My Baby,Archie Bell & The Drells,1,1,0
0.621,0.113,0.0344,-9.189,0.35600000000000004,Water,Silver Apples,0,1,0
0.00734,0.831,0.861,-8.99,0.665,Close Together,Jimmy Reed,1,0,1
0.000225,0.565,0.552,-11.133,0.45799999999999996,Watch Her Ride,Jefferson Airplane,1,1,0
0.000105,0.406,0.431,-8.6,0.49200000000000005,Oscillations,Silver Apples,0,0,1
0.9,0.925,0.278,-13.847000000000001,0.297,Billy the Kid Suite: III. Mexican Dance and Finale,Aaron Copland,0,0,1
0.0322,0.633,0.757,-13.630999999999998,0.44799999999999995,The Greatest Love,Dorsey Burnette,1,0,1
0.8140000000000001,0.0309,0.8420000000000001,-15.29,0.851,Challenge,The Hippy Boys,0,0,1
0.0,0.45399999999999996,0.7609999999999999,-11.222999999999999,0.536,Ballad Of Two Brothers,Autry Inman,1,0,1
0.0,0.20800000000000002,0.8370000000000001,-9.285,0.626,Eso Beso (That Kiss!),Paul Anka,1,0,1
0.925,0.892,0.0525,-20.646,0.14800000000000002,The Death Of Aki,John Barry,0,1,0
0.0,0.779,0.499,-11.1,0.589,Tears,Bobby Vinton,1,1,0
0.0,0.872,0.5329999999999999,-10.460999999999999,0.41200000000000003,Gee Baby (I'm Sorry),The Three Degrees,1,0,1
0.961,0.765,0.755,-11.482999999999999,0.72,The Work Song,Herb Alpert & The Tijuana Brass,1,1,0
2.21e-06,0.871,0.0868,-13.277000000000001,0.23,(Theme From) Valley Of The Dolls,Dionne Warwick,1,0,1
1.26e-06,0.76,0.753,-5.558,0.5579999999999999,Dos Gardenias,La Sonora Matancera,0,1,0
0.0,0.47200000000000003,0.4,-6.574,0.494,Yesterday,La Lupe,0,0,1
0.899,0.625,0.556,-10.681,0.804,So What,Bill Black's Combo,1,0,1
4.41e-05,0.983,0.183,-19.255,0.5329999999999999,"La Traviata - Opera in three acts (1992 Digital Remaster), Act II: Alfredo! Voi!",Giuseppe Verdi,0,1,0
0.8490000000000001,0.878,0.166,-23.794,0.315,Electrotherapy from The Caretakers,Elmer Bernstein,0,1,0
0.0,0.42700000000000005,0.879,-6.689,0.48200000000000004,Deixa O Menino Brincar,Jorge Ben Jor,0,0,1
0.0,0.0306,0.841,-15.088,0.46799999999999997,What a Girl Can't Do,The Hangmen,0,1,0
0.0,0.8270000000000001,0.88,-9.232000000000001,0.7140000000000001,Hey-Da-Da-Dow,The Dolphins,1,0,1
0.0239,0.5529999999999999,0.441,-11.69,0.389,Out Of This World,Gerald Wilson Orchestra,0,0,1
0.00299,0.9740000000000001,0.0395,-12.710999999999999,0.157,"Madama Butterfly (1986 - Remaster), Act I: Vogliatemi bene, un bene piccolino (Pinkerton/Butterfly)",Giacomo Puccini,0,0,1
0.0,0.79,0.255,-19.173,0.687,A Solitude,Denise Levertov,0,0,1
3.09e-05,0.883,0.205,-14.296,0.213,Our Time for Loving,Harry Belafonte,0,1,0
0.0,0.146,0.19899999999999998,-12.902000000000001,0.317,O Diamante Cor de Rosa - Versão remasterizada,Roberto Carlos,0,1,0
0.0,0.424,0.946,-12.093,0.629,Ruby Ann,Marty Robbins,1,0,1
0.0,0.262,0.9570000000000001,-8.244,0.6609999999999999,Do Wah Diddy Diddy,Manfred Mann,1,0,1
0.0,0.914,0.40399999999999997,-13.742,0.6679999999999999,Flamenco Revolucionario,Chicho Sánchez Ferlosio,0,0,1
0.0,0.501,0.71,-9.94,0.527,Room Full Of Tears,The Drifters,1,0,1
0.0,0.19699999999999998,0.6659999999999999,-8.342,0.585,If I Were A Carpenter,Four Tops,1,0,1
0.249,0.059000000000000004,0.593,-17.131,0.40399999999999997,Reza,Elvin Jones,0,0,1
0.00162,0.836,0.8009999999999999,-8.5,0.501,Mecca,Gene Pitney,1,1,0
0.0,0.331,0.344,-13.045,0.525,Not So Sweet Martha Lorraine,Country Joe & The Fish,1,0,1
0.000397,0.505,0.87,-6.657,0.693,Oye Cómo Va,Tito Puente,0,0,1
0.0,0.47200000000000003,0.486,-9.282,0.41100000000000003,Apologize,Ed Ames,1,0,1
0.0128,0.616,0.9159999999999999,-11.186,0.6990000000000001,Candy,The Astors,1,0,1
0.0,0.581,0.7859999999999999,-10.32,0.551,Me Deixe em Paz (You Better Move On),Leño,0,0,1
0.0,0.48700000000000004,0.596,-3.266,0.322,Não Vá Se Perder Por Aí,Os Mutantes,0,0,1
0.000103,0.5379999999999999,0.619,-11.380999999999998,0.462,Arietis - Remastered,Freddie Hubbard,0,1,0
0.00206,0.27699999999999997,0.873,-11.083,0.49,"Rapaz da Moda / Quem Te Viu, Quem Te Vê",Peter Thomas,0,0,1
0.00176,0.946,0.809,-9.459,0.496,A Praça É Do Povo,Sérgio Ricardo,0,1,0
0.0,0.812,0.5660000000000001,-8.916,0.389,Tristeza,Orlando Silva,0,0,1
0.636,0.0033200000000000005,0.303,-13.852,0.376,International Danger,Peter Thomas,0,1,0
0.0,0.505,0.322,-8.349,0.337,True Love Goes On And On,Burl Ives,1,0,1
0.0,0.775,0.799,-8.842,0.6629999999999999,Walkin' Back To Happiness,Helen Shapiro,1,0,1
0.0,0.287,0.961,-4.893,0.6709999999999999,Cumbiando,Tito Puente,0,0,1
0.0,0.0967,0.669,-11.073,0.41,Don't You Care,The Buckinghams,1,1,0
0.95,0.134,0.968,-8.57,0.8079999999999999,Stronger,The Hippy Boys,0,1,0
0.0745,0.5660000000000001,0.547,-16.662,0.628,Paris In The Spring,Elmer Bernstein,0,0,1
0.0428,0.635,0.233,-13.873,0.555,Uncle Meat: Main Title Theme,Frank Zappa,0,0,1
1.4e-06,0.9490000000000001,0.179,-9.149,0.233,La Dama D'Arago,Joan Manuel Serrat,0,1,0
0.0,0.5770000000000001,0.833,-5.614,0.49,Lonely Winds,The Drifters,1,0,1
0.00161,0.852,0.43700000000000006,-12.652000000000001,0.45299999999999996,Postcard - 2007 Remaster,The Bonzo Dog Band,0,0,1
0.00018,0.805,0.307,-12.695,0.253,'Til,The Angels,1,0,1
7.87e-05,0.965,0.308,-19.607,0.41200000000000003,"Carmen: Act I - ""Hier die Order!""",Leipzig Radio Symphony Orchestra,0,0,1
0.00187,0.486,0.8029999999999999,-11.94,0.6829999999999999,Big Boss Man,Elvis Presley,1,1,0
0.000167,0.935,0.22699999999999998,-14.202,0.389,The Sound Of Music - 2007 Remastered Version,The Bonzo Dog Band,0,0,1
2.61e-06,0.71,0.853,-11.68,0.7,Funky Street,Arthur Conley,1,0,1
0.14,0.431,0.107,-17.523,0.386,The Chrome Plated Megaphone Of Destiny,Frank Zappa,0,0,1
0.000241,0.508,0.542,-8.547,0.555,Help Me Girl,Eric Burdon & The Animals,1,1,0
0.0,0.23,0.794,-6.825,0.514,Gente,Garoto,0,0,1
0.0013,0.738,0.632,-11.943,0.318,I Just Don't Understand,Ann-Margret,1,1,0
1.31e-05,0.519,0.515,-12.555,0.509,Celebrated Walkin' Blues,Taj Mahal,0,0,1
1.91e-05,0.11199999999999999,0.423,-10.462,0.65,Todo Amor Eu Lhe DareI,Trio Melodia,0,0,1
0.0,0.8740000000000001,0.37,-11.94,0.428,"In Like Flint: End Titles (Your Zowie Face) - From ""In Like Flint""",Jerry Goldsmith,0,1,0
0.00011899999999999999,0.7340000000000001,0.9470000000000001,-9.195,0.56,The Push And Kick,Mark Valentino,1,0,1
0.000227,0.77,0.247,-12.859000000000002,0.414,Along The Santa Fe Trail,Clint Eastwood,0,0,1
0.027999999999999997,0.552,0.494,-16.172,0.6,La Vie En Rose,Elmer Bernstein,0,0,1
0.00041600000000000003,0.6729999999999999,0.47100000000000003,-9.158,0.52,Nearer To You,Betty Harris,1,1,0
0.0,0.735,0.332,-9.35,0.696,Fe de Vida,Joan Manuel Serrat,0,0,1
0.0,0.773,0.871,-7.376,0.713,Show Business,Lou Rawls,1,0,1
0.00047300000000000006,0.265,0.848,-9.621,0.6920000000000001,Life,Sly & The Family Stone,1,0,1
0.00040599999999999995,0.855,0.575,-13.6,0.526,He'll Have To Go,Solomon Burke,1,0,1
0.0,0.402,0.94,-11.308,0.752,Bandit Of My Dreams,Eddie Hodges,1,0,1
0.7659999999999999,0.542,0.14800000000000002,-3.0780000000000003,0.19399999999999998,The trio - Il triello,Ennio Morricone,0,1,0
0.0,0.715,0.429,-13.9,0.5489999999999999,He Knows I Love Him Too Much,The Paris Sisters,1,0,1
0.941,0.965,0.882,-13.318,0.579,Tango per un pianista virtuoso,Giampiero Boneschi,0,0,1
0.0,0.498,0.74,-6.89,0.595,Grazing In The Grass,The Friends Of Distinction,1,1,0
0.218,0.00038500000000000003,0.228,-6.696000000000001,0.295,House Of The Rising Sun,The Animals,1,1,0
0.0,0.821,0.613,-11.66,0.629,Here Rattler Here,Harry Belafonte,0,1,0
4.74e-05,0.743,0.708,-15.389000000000001,0.47700000000000004,Where Do You Go,Cher,1,0,1
0.0,0.653,0.847,-8.958,0.38,Gee,Jan & Dean,1,0,1
0.00026000000000000003,0.971,0.039,-18.97,0.256,"La fille du régiment / Act 2: C'en est donc fait, en mon sort va changer",Gaetano Donizetti,0,0,1
0.0,0.816,0.687,-13.515,0.598,Warmed Over Kisses (Left Over Love),Brian Hyland,1,0,1
0.00316,0.504,0.185,-19.129,0.48700000000000004,Part Two,Frank Zappa,0,1,0
2.77e-06,0.66,0.7959999999999999,-7.115,0.573,"Sit Down, I Think I Love You",The Mojo Men,1,0,1
0.0,0.784,0.9309999999999999,-8.53,0.612,Baby Come Home,Ruby And The Romantics,1,0,1
0.0,0.40399999999999997,0.831,-10.715,0.619,Wear Your Love Like Heaven,Donovan,1,1,0
1.53e-06,0.8059999999999999,0.409,-8.763,0.48200000000000004,Listen People,Herman's Hermits,1,0,1
4.3e-05,0.38299999999999995,0.41700000000000004,-14.044,0.623,A Woman Like You,Bert Jansch,0,0,1
0.0,0.644,0.5489999999999999,-9.458,0.7290000000000001,Chove Chuva,Jorge Ben Jor,0,0,1
0.0,0.742,0.6970000000000001,-11.402000000000001,0.48,My Boomerang Won't Come Back,Charlie Drake,1,0,1
0.0754,0.813,0.21899999999999997,-12.934000000000001,0.253,A Day In The Life Of A Fool,Jack Jones,1,1,0
0.0010199999999999999,0.935,0.451,-9.398,0.474,Si un Dia Vols,Raimon,0,1,0
0.0022,0.66,0.511,-16.862000000000002,0.33,Dear John C.,Elvin Jones,0,1,0
0.305,0.0342,0.758,-11.495,0.38799999999999996,I'm A Man,The Yardbirds,1,0,1
0.000109,0.40700000000000003,0.953,-6.8660000000000005,0.833,Lovey Dovey Kinda Lovin',Brenton Wood,1,1,0
0.745,0.00256,0.8009999999999999,-17.278,0.588,...And Then There Were Drums,Sandy Nelson,1,1,0
0.703,0.446,0.44299999999999995,-14.034,0.344,Once Again (Outra Vez),Antônio Carlos Jobim,0,1,0
0.0146,0.983,0.33799999999999997,-13.139000000000001,0.348,Rigoletto: Act II: Tutte le feste,Giuseppe Verdi,0,0,1
0.00018999999999999998,0.77,0.45299999999999996,-11.415999999999999,0.36200000000000004,Es Mentira,Tito Puente,0,0,1
3.98e-05,0.17,0.8859999999999999,-7.8420000000000005,0.752,Let The Good Times Roll & Feel So Good,Bunny Sigler,1,0,1
0.00425,0.92,0.537,-13.536,0.45799999999999996,Ingrato Amor,Vicente Fernández,0,0,1
0.0,0.5720000000000001,0.535,-12.687000000000001,0.612,Amen,Otis Redding,1,0,1
0.000167,0.8170000000000001,0.72,-8.69,0.32899999999999996,If I Didn't Love You,Chuck Jackson,1,0,1
0.0,0.625,0.966,-6.843999999999999,0.6559999999999999,"Summertime, Summertime",The Jamies,1,0,1
0.102,0.623,0.893,-12.532,0.611,Bossa girotondo,Benedetto Ghiglia,0,0,1
1.2e-05,0.256,0.797,-8.568999999999999,0.536,My Balloon's Going Up,Archie Bell & The Drells,1,0,1
0.899,2.8199999999999998e-05,0.541,-8.277000000000001,0.23399999999999999,Rain,The Beatles,1,0,1
0.0,0.48700000000000004,0.871,-3.265,0.5579999999999999,He's So Fine,The Chiffons,1,0,1
0.14,0.667,0.9590000000000001,-6.377999999999999,0.83,A Bailar Pachanga,Tito Puente,0,0,1
0.0,0.695,0.902,-7.8229999999999995,0.626,Only You Can Do It - Remastered,Françoise Hardy,0,0,1
0.0334,0.993,0.0637,-19.255,0.306,Weihnachtslieder: Mater et filia,Traditional,0,0,1
0.000776,0.825,0.863,-12.353,0.644,Me Recordarás,Javier Solís,0,0,1
0.0032,0.39799999999999996,0.774,-10.107999999999999,0.446,Yesterlove,Gerald Wilson Orchestra,0,0,1
0.0,0.8140000000000001,0.307,-8.809,0.396,Dedicated To The One I Love,The Mamas & The Papas,1,0,1
0.0,0.32899999999999996,0.9079999999999999,-14.02,0.5529999999999999,"Preludietto, fughetta e finalino 2",Ennio Morricone,0,0,1
1.92e-05,0.892,0.40299999999999997,-16.79,0.41,Don't You Believe It,Andy Williams,1,0,1
0.000102,0.895,0.385,-12.99,0.336,Lady,Jack Jones,1,0,1
0.124,0.758,0.563,-8.478,0.467,Godaari Gattundi,P. Susheela,0,1,0
0.847,0.787,0.5670000000000001,-12.56,0.271,Carmen Suite No. 1: Les Toréadors. Allegro giocoso (Introduction to Act I),National Philharmonic Orchestra,0,0,1
